287,2023-08-08 00:00:00,FQ5,0,650,8,55,12,0
288,2023-08-09 00:00:00,FQ5,0,900,6,55,12,0
289,2023-08-10 00:00:00,FQ5,0,900,8,55,12,0
290,2023-08-17 00:00:00,FQ5,0,650,12,55,15,0
291,2023-08-18 00:00:00,FQ5,0,1650,9,0,15,0
292,2023-08-24 00:00:00,FQ5,0,1200,10,35,15,0
293,2023-08-25 00:00:00,FQ5,0,1650,9,0,15,0
294,2023-08-28 00:00:00,FQ5,0,1640,9,0,15,0
295,2023-08-29 00:00:00,FQ5,0,1640,9,0,15,0
296,2023-08-30 00:00:00,FQ5,0,300,8,55,9,50
297,2023-09-12 00:00:00,FQ5,0,900,11,5,14,50
298,2023-09-13 00:00:00,FQ5,0,1550,9,35,15,0
299,2023-09-25 00:00:00,FQ1,0,2200,8,20,17,20
300,2023-09-25 00:00:00,FQ6,0,2400,8,50,17,20
301,2023-09-25 00:00:00,MQ1,0,1650,8,20,17,20
302,2023-09-26 00:00:00,MQ1,0,1700,8,20,17,20
303,2023-09-27 00:00:00,FQ6,0,1500,8,50,15,0
304,2023-09-27 00:00:00,FQ7,0,605,15,10,17,20
305,2023-09-27 00:00:00,MQ1,0,1700,8,20,17,20
306,2023-09-28 00:00:00,FQ6,0,950,8,50,12,0
307,2023-09-28 00:00:00,MQ1,0,1800,8,20,17,20
308,2023-09-29 00:00:00,FQ6,0,1670,8,50,15,0
309,2023-09-29 00:00:00,FQ1,0,600,15,10,17,20
310,2023-09-29 00:00:00,MQ1,0,1800,8,20,17,20
311,2023-09-30 00:00:00,FQ7,0,250,16,23,17,20
312,2023-09-30 00:00:00,MQ1,0,1800,8,20,17,20
313,2023-10-02 00:00:00,FQ3,0,1850,8,22,15,0
314,2023-10-02 00:00:00,FQ6,0,940,8,50,12,0
315,2023-10-02 00:00:00,MQ1,0,1750,8,20,17,20
316,2023-10-03 00:00:00,FQ3,0,50,8,20,8,29
317,2023-10-03 00:00:00,MQ1,0,1800,8,20,17,20
318,2023-10-04 00:00:00,MQ1,0,1450,8,20,15,40
319,2023-10-04 00:00:00,FQ7,0,650,15,10,17,20
320,2023-10-11 00:00:00,FQ7,0,1000,8,27,12,0
321,2023-10-11 00:00:00,FQ7,0,650,15,10,17,20
322,2023-10-13 00:00:00,FQ6,0,1950,8,50,15,0
323,2023-10-13 00:00:00,FQ3,0,750,12,40,15,0
324,2023-10-13 00:00:00,FQ1,0,650,15,10,17,20
325,2023-10-14 00:00:00,FQ3,0,1900,8,20,15,0
326,2023-10-16 00:00:00,FQ3,0,1920,8,22,15,0
327,2023-10-16 00:00:00,FQ1,0,650,15,10,17,20
328,2023-10-16 00:00:00,FQ7,0,650,15,10,17,20
329,2023-10-16 00:00:00,FQ2,0,1700,12,40,17,20
330,2023-10-17 00:00:00,FQ6,0,1900,8,50,15,0
331,2023-10-17 00:00:00,FQ3,0,1930,8,20,15,0
332,2023-10-17 00:00:00,FQ2,0,2900,8,20,17,20
333,2023-10-17 00:00:00,FQ7,0,700,15,10,17,20
334,2023-10-17 00:00:00,FQ1,0,650,15,10,17,20
335,2023-10-18 00:00:00,FQ6,0,1900,8,50,15,0
336,2023-10-18 00:00:00,FQ3,0,1920,8,20,15,0
337,2023-10-19 00:00:00,FQ3,0,1900,8,20,15,0
338,2023-10-19 00:00:00,FQ6,0,800,15,10,17,20
339,2023-10-19 00:00:00,FQ2,0,2500,8,20,15,50
340,2023-10-20 00:00:00,FQ6,0,1800,8,50,15,0
341,2023-10-23 00:00:00,FQ1,0,600,15,10,17,20
342,2023-10-23 00:00:00,FQ3,0,1820,8,20,15,0
343,2023-10-24 00:00:00,FQ3,0,1910,8,20,15,0
344,2023-10-24 00:00:00,FQ1,0,500,15,30,17,20
345,2023-10-25 00:00:00,FQ3,0,1900,8,20,15,0
346,2023-10-25 00:00:00,FQ1,0,650,15,10,17,20
347,2023-10-26 00:00:00,FQ3,0,1950,8,20,15,0
348,2023-10-26 00:00:00,FQ1,0,650,15,10,17,20
349,2023-10-27 00:00:00,FQ3,0,1900,8,20,15,0
350,2023-10-27 00:00:00,FQ1,0,650,15,10,17,20
351,2023-10-28 00:00:00,FQ3,0,1950,8,20,15,0
352,2023-10-28 00:00:00,FQ2,0,200,16,40,17,20
353,2023-10-30 00:00:00,FQ3,0,1950,8,20,15,0
354,2023-10-30 00:00:00,FQ1,0,650,15,10,17,20
355,2023-10-30 00:00:00,FQ2,0,1700,12,40,17,20
356,2023-10-31 00:00:00,FQ3,0,1900,8,20,15,0
357,2023-10-31 00:00:00,FQ2,0,500,8,20,9,40
358,2023-10-31 00:00:00,FQ1,0,650,15,10,17,20
359,2023-11-01 00:00:00,FQ3,0,100,14,42,15,0
360,2023-11-01 00:00:00,FQ1,0,946,8,20,11,40
361,2023-11-01 00:00:00,FQ1,0,1350,12,40,17,20
362,2023-11-02 00:00:00,FQ3,0,1950,8,20,15,0
363,2023-11-02 00:00:00,FQ1,0,650,15,10,17,20
364,2023-11-04 00:00:00,FQ1,0,1400,12,40,17,20
365,2023-11-04 00:00:00,MQ1,0,200,16,20,17,20
366,2023-11-06 00:00:00,FQ3,0,1900,8,20,15,0
367,2023-11-06 00:00:00,FQ6,0,750,12,54,15,0
368,2023-11-06 00:00:00,FQ1,0,650,15,10,17,20
369,2023-11-06 00:00:00,FQ7,0,650,15,10,17,20
370,2023-11-06 00:00:00,FQ2,0,800,15,10,17,20
371,2023-11-07 00:00:00,FQ6,0,1130,8,50,12,0
372,2023-11-07 00:00:00,FQ3,0,2000,8,20,15,0
373,2023-11-07 00:00:00,FQ2,0,2900,8,20,16,50
374,2023-11-07 00:00:00,FQ1,0,700,15,10,17,20
375,2023-11-06 00:00:00,MQ1,0,1000,8,20,14,30
376,2023-11-07 00:00:00,MQ1,0,850,13,0,17,20
377,2023-11-08 00:00:00,FQ3,0,2000,8,20,15,0
378,2023-11-08 00:00:00,FQ6,0,1990,8,50,15,0
379,2023-11-08 00:00:00,FQ7,0,650,15,10,17,20
380,2023-11-08 00:00:00,FQ2,0,800,15,10,17,20
381,2023-11-08 00:00:00,FQ1,0,700,15,10,17,20
382,2023-11-08 00:00:00,MQ1,0,1700,8,20,17,20
383,2023-11-09 00:00:00,FQ3,0,2000,8,20,15,0
384,2023-11-09 00:00:00,FQ1,0,700,15,10,17,20
385,2023-11-09 00:00:00,FQ2,0,1800,8,20,13,50
386,2023-11-09 00:00:00,MQ1,0,1700,8,20,17,20
387,2023-11-10 00:00:00,FQ2,0,900,12,40,15,0
388,2023-11-10 00:00:00,FQ3,0,1920,8,20,15,0
389,2023-11-13 00:00:00,FQ3,0,1880,8,22,15,0
390,2023-11-13 00:00:00,MQ1,0,1500,8,20,17,20
391,2023-11-14 00:00:00,FQ3,0,1850,8,20,15,0
392,2023-11-14 00:00:00,MQ1,0,1500,8,20,17,20
393,2023-11-15 00:00:00,FQ3,0,1900,8,20,15,0
394,2023-11-15 00:00:00,MQ1,0,1650,8,20,17,20
395,2023-11-16 00:00:00,MQ1,0,1500,8,20,17,20
396,2023-11-17 00:00:00,FQ3,0,1200,8,20,12,0
397,2023-11-17 00:00:00,FQ1,0,650,15,10,17,20
398,2023-11-17 00:00:00,MQ1,0,1750,8,20,17,20
399,2023-10-30 00:00:00,FQ5,0,600,10,30,13,10
400,2023-11-07 00:00:00,FQ5,0,620,13,0,15,0
401,2023-11-08 00:00:00,FQ5,0,1680,8,55,15,0
402,2023-11-09 00:00:00,FQ5,0,680,12,55,15,0
403,2023-11-10 00:00:00,FQ5,0,1730,8,55,15,0
404,2023-11-13 00:00:00,FQ5,0,60,8,55,9,5
405,2023-11-14 00:00:00,FQ5,0,1300,9,45,15,0
406,2023-11-15 00:00:00,FQ5,0,1580,9,0,15,0
